V1	V2
4423	4274at7147	db5
4424	42940at7147	db5
4425	43134at7147	db5
4426	43790at7147	db5
4427	44500at7147	db5
4428	45005at7147	db5
4429	45522at7147	db5
4430	46281at7147	db5
4431	4667at7147	db5
4432	47837at7147	db5
4433	48421at7147	db5
4434	48886at7147	db5
4435	49557at7147	db5
4436	49586at7147	db5
4437	49770at7147	db5
4438	5225at7147	db5
4439	525at7147	db5
4440	54531at7147	db5
4441	54556at7147	db5
4442	54682at7147	db5
4443	54713at7147	db5
4444	54723at7147	db5
4445	54740at7147	db5
4446	54775at7147	db5
4447	54791at7147	db5
4448	54821at7147	db5
4449	54822at7147	db5
4450	5488at7147	db5
4451	54971at7147	db5
4452	55085at7147	db5
4453	55090at7147	db5
4454	55091at7147	db5
4455	55167at7147	db5
4456	55399at7147	db5
4457	55645at7147	db5
4458	55670at7147	db5
4459	55723at7147	db5
4460	55749at7147	db5
4461	55751at7147	db5
4462	55755at7147	db5
4463	55776at7147	db5
4464	56201at7147	db5
4465	56298at7147	db5
4466	56625at7147	db5
4467	56767at7147	db5
4468	56788at7147	db5
4469	56803at7147	db5
4470	56814at7147	db5
4471	56815at7147	db5
4472	56847at7147	db5
4473	56907at7147	db5
4474	56954at7147	db5
4475	56974at7147	db5
4476	57025at7147	db5
4477	57036at7147	db5
4478	5711at7147	db5
4479	57144at7147	db5
4480	57295at7147	db5
4481	57440at7147	db5
4482	57466at7147	db5
4483	57504at7147	db5
4484	57511at7147	db5
4485	57591at7147	db5
4486	57656at7147	db5
4487	57658at7147	db5
4488	57742at7147	db5
4489	57748at7147	db5
4490	57772at7147	db5
4491	57779at7147	db5
4492	57791at7147	db5
4493	57879at7147	db5
4494	57900at7147	db5
4495	57994at7147	db5
4496	58188at7147	db5
4497	58277at7147	db5
4498	58419at7147	db5
4499	58570at7147	db5
4500	58622at7147	db5
4501	58656at7147	db5
4502	58691at7147	db5
4503	58824at7147	db5
4504	59159at7147	db5
4505	59514at7147	db5
4506	59543at7147	db5
4507	59594at7147	db5
4508	59762at7147	db5
4509	59805at7147	db5
4510	59847at7147	db5
4511	59867at7147	db5
4512	59927at7147	db5
4513	59932at7147	db5
4514	59934at7147	db5
4515	60030at7147	db5
4516	60162at7147	db5
4517	60284at7147	db5
4518	60372at7147	db5
4519	60422at7147	db5
4520	60643at7147	db5
4521	60701at7147	db5
4522	60911at7147	db5
4523	60913at7147	db5
4524	60915at7147	db5
4525	61002at7147	db5
4526	61095at7147	db5
4527	61222at7147	db5
4528	61232at7147	db5
4529	61683at7147	db5
4530	61869at7147	db5
4531	61966at7147	db5
4532	61992at7147	db5
4533	61993at7147	db5
4534	62048at7147	db5
4535	62204at7147	db5
4536	62366at7147	db5
4537	62372at7147	db5
4538	62407at7147	db5
4539	62502at7147	db5
4540	62639at7147	db5
4541	62656at7147	db5
4542	62660at7147	db5
4543	62727at7147	db5
4544	62767at7147	db5
4545	62799at7147	db5
4546	63007at7147	db5
4547	63127at7147	db5
4548	63137at7147	db5
4549	63148at7147	db5
4550	63203at7147	db5
4551	63210at7147	db5
4552	63215at7147	db5
4553	63282at7147	db5
4554	63383at7147	db5
4555	63517at7147	db5
4556	63536at7147	db5
4557	63569at7147	db5
4558	63580at7147	db5
4559	63633at7147	db5
4560	63650at7147	db5
4561	63716at7147	db5
4562	63806at7147	db5
4563	63892at7147	db5
4564	64173at7147	db5
4565	64505at7147	db5
4566	64833at7147	db5
4567	65007at7147	db5
4568	65038at7147	db5
4569	65081at7147	db5
4570	65131at7147	db5
4571	65194at7147	db5
4572	65490at7147	db5
4573	65536at7147	db5
4574	65559at7147	db5
4575	65561at7147	db5
4576	65599at7147	db5
4577	65656at7147	db5
4578	65687at7147	db5
4579	65784at7147	db5
4580	65830at7147	db5
4581	65892at7147	db5
4582	66055at7147	db5
4583	66066at7147	db5
4584	66196at7147	db5
4585	66243at7147	db5
4586	66373at7147	db5
4587	66510at7147	db5
4588	66633at7147	db5
4589	66846at7147	db5
4590	66848at7147	db5
4591	66994at7147	db5
4592	66999at7147	db5
4593	67006at7147	db5
4594	67114at7147	db5
4595	67622at7147	db5
4596	67636at7147	db5
4597	67706at7147	db5
4598	67770at7147	db5
4599	67773at7147	db5
4600	67940at7147	db5
4601	67941at7147	db5
4602	68038at7147	db5
4603	68398at7147	db5
4604	68459at7147	db5
4605	68623at7147	db5
4606	68758at7147	db5
4607	68850at7147	db5
4608	68959at7147	db5
4609	69110at7147	db5
4610	69164at7147	db5
4611	69243at7147	db5
4612	69362at7147	db5
4613	69376at7147	db5
4614	69602at7147	db5
4615	69617at7147	db5
4616	69661at7147	db5
4617	70045at7147	db5
4618	70110at7147	db5
4619	70165at7147	db5
4620	70240at7147	db5
4621	70479at7147	db5
4622	70490at7147	db5
4623	70507at7147	db5
4624	70554at7147	db5
4625	70587at7147	db5
4626	70840at7147	db5
4627	70877at7147	db5
4628	70891at7147	db5
4629	71162at7147	db5
4630	71211at7147	db5
4631	71362at7147	db5
4632	71476at7147	db5
4633	71545at7147	db5
4634	71549at7147	db5
4635	71555at7147	db5
4636	71571at7147	db5
4637	71846at7147	db5
4638	72078at7147	db5
4639	72170at7147	db5
4640	72354at7147	db5
4641	72481at7147	db5
4642	72776at7147	db5
4643	72938at7147	db5
4644	72960at7147	db5
4645	73091at7147	db5
4646	73142at7147	db5
4647	73161at7147	db5
4648	73186at7147	db5
4649	73249at7147	db5
4650	73422at7147	db5
4651	73487at7147	db5
4652	73870at7147	db5
4653	74114at7147	db5
4654	74323at7147	db5
4655	74388at7147	db5
4656	74430at7147	db5
4657	74611at7147	db5
4658	74687at7147	db5
4659	74714at7147	db5
4660	74909at7147	db5
4661	75178at7147	db5
4662	75205at7147	db5
4663	75367at7147	db5
4664	75560at7147	db5
4665	75763at7147	db5
4666	75863at7147	db5
4667	75933at7147	db5
4668	75937at7147	db5
4669	76151at7147	db5
4670	76358at7147	db5
4671	76453at7147	db5
4672	76678at7147	db5
4673	76881at7147	db5
4674	77052at7147	db5
4675	8016at7147	db5
4676	8234at7147	db5
4677	8348at7147	db5
4678	836at7147	db5
4679	8741at7147	db5
4680	8776at7147	db5
4681	89210at7147	db5
4682	8977at7147	db5
4683	9487at7147	db5
4684	9678at7147	db5
4685	147958at7147	db6
4686	162912at7147	db6
4687	164810at7147	db6
4688	165857at7147	db6
4689	166851at7147	db6
4690	168465at7147	db6
4691	168660at7147	db6
4692	173613at7147	db6
4693	179062at7147	db6
4694	180472at7147	db6
4695	192691at7147	db6
4696	211171at7147	db6
4697	218090at7147	db6
4698	222652at7147	db6
4699	223772at7147	db6
4700	228740at7147	db6
4701	230158at7147	db6
4702	247793at7147	db6
4703	247798at7147	db6
4704	248530at7147	db6
4705	250477at7147	db6
4706	258841at7147	db6
4707	273420at7147	db6
4708	273517at7147	db6
4709	27793at7147	db6
4710	278930at7147	db6
4711	288423at7147	db6
4712	298728at7147	db6
4713	309430at7147	db6
4714	317137at7147	db6
4715	322272at7147	db6
4716	322552at7147	db6
4717	341602at7147	db6
4718	345547at7147	db6
4719	352532at7147	db6
4720	43054at7147	db6
4721	54842at7147	db6
4722	58454at7147	db6
4723	58988at7147	db6
4724	59718at7147	db6
4725	5978at7147	db6
4726	59858at7147	db6
4727	60185at7147	db6
4728	60829at7147	db6
4729	61998at7147	db6
4730	62185at7147	db6
4731	62910at7147	db6
4732	63332at7147	db6
4733	70594at7147	db6
4734	70735at7147	db6
4735	73676at7147	db6
4736	74288at7147	db6
4737	75109at7147	db6
4738	75173at7147	db6
4739	75965at7147	db6
4740	76140at7147	db6
4741	9406at7147	db6
4742	168806at7147	db1a
4743	143579at7147	db1a
4744	50577at7147	db3a
4745	69075at7147	db4b
4746	229334at7147	db5
4747	323607at7147	db6
4748	294507at7147	db6
4749	244585at7147	db6
4750	325193at7147	db6
4751	274103at7147	db6
4752	61386at7147	db6
4753	163233at7147	db6
4754	284618at7147	db6
4755	75513at7147	db6
4756	10730at7147	db6
4757	258862at7147	db6
4758	321835at7147	db6
4759	64472at7147	db6
4760	285302at7147	db6
4761	173520at7147	db6
4762	119940at7147	db6
4763	221352at7147	db6
4764	56783at7147	db6
4765	75647at7147	db6
4766	66590at7147	db6
4767	220377at7147	db6
4768	7353at7147	db6
4769	63905at7147	db6
4770	245796at7147	db6
4771	330177at7147	db6
4772	21508at7147	db6
4773	1049at7147	db6
4774	7971at7147	db6
4775	212670at7147	db6
4776	445at7147	db6
4777	313016at7147	db6
4778	254929at7147	db6
4779	345197at7147	db6
4780	259060at7147	db6
4781	285192at7147	db6
4782	224956at7147	db6
4783	69357at7147	db6
4784	74076at7147	db6
4785	259296at7147	db6
